Rank,Molecule,Candidate Type,Related Receptor,GPR62,GPR61,GPR135,MT2,5-HT6,GPCRLigNet Score,ML Prediction,Experimental Validation,Evidence Level,Evidence Sentence,Priority Score,Literature Score,Receptor Relevance,Database,Year,PMID,PMCID,Journal,Authors,DOI,Article Title,PubMed Link,PMC Link,PubChem CID,SMILES,Paper Count,Interpretation,Recommended Next Step,Article Link
96,SAM-760,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.37913793325424194,Low,Unvalidated,E,,0.33093965661525726,11,0.25,PubMed,2023,36825693,,Biopharmaceutics & drug disposition,Sawant-Basak A; Chen L; Lockwood P; Boyden T; Doran AC; Mancuso J; Zasadny K; McCarthy T; Morris ED; Carson RE; Esterlis I; Huang Y; Nabulsi N; Planeta B; Fullerton T,10.1002/bdd.2351,"Investigating CNS distribution of PF-05212377, a P-glycoprotein substrate, by translation of 5-HT6 receptor occupancy from non-human primates to humans.",https://pubmed.ncbi.nlm.nih.gov/36825693/,,46203710,CC1=NC2=C(N1S(=O)(=O)C3=CC=CC=C3)C=CC=C2N4CCNCC4,1,SAM-760 currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/36825693/
97,Homocysteine,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,No,0.31294113397598267,Low,Unvalidated,E,,0.33041173708438876,1,0.5,PubMed + PMC,2023,36658621,PMC9854223,Clinical epigenetics,Kim JY; Jelinek J; Lee YH; Kim DH; Kang K; Ryu SH; Moon HR; Cho K; Rha SH; Cha JK; Issa JJ; Kim J,10.1186/s13148-023-01423-x,Hypomethylation in MTNR1B: a novel epigenetic marker for atherosclerosis profiling using stenosis radiophenotype and blood inflammatory cells.,https://pubmed.ncbi.nlm.nih.gov/36658621/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9854223/,91552,C(CS)C(C(=O)O)N,1,Homocysteine currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/36658621/
98,Milnacipran,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.39947760105133057,Low,Unvalidated,E,,0.33016044068336486,4,0.25,PubMed,2023,37722878,,Biological & pharmaceutical bulletin,Miyahara Y; Funahashi H; Haruta-Tsukamoto A; Kogoh Y; Kanemaru-Kawazoe A; Hirano Y; Nishimori T; Ishida Y,10.1248/bpb.b23-00445,"Differential Contribution of 5-HT4, 5-HT5, and 5-HT6 Receptors to Acute Pruriceptive Processing Induced by Chloroquine and Histamine in Mice.",https://pubmed.ncbi.nlm.nih.gov/37722878/,,65833,CCN(CC)C(=O)C1(CC1CN)C2=CC=CC=C2,1,Milnacipran currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/37722878/
99,Progesterone,Close/related orphan GPCR candidate,GPR61,No,Yes,No,Yes,No,0.14186829328536987,Low,Unvalidated,E,,0.31671439063549045,6,0.85,PubMed,2017,28433506,,Animal reproduction science,Pandey K; Kereilwe O; Borromeo V; Kadokawa H,10.1016/j.anireprosci.2017.03.020,Heifers express G-protein coupled receptor 61 in anterior pituitary gonadotrophs in stage-dependent manner.,https://pubmed.ncbi.nlm.nih.gov/28433506/,,5994,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,3,Progesterone currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/28433506/
99,Progesterone,Close/related orphan GPCR candidate,MT2 receptor,No,Yes,No,Yes,No,0.14186829328536987,Low,Unvalidated,E,,0.31671439063549045,6,0.85,PubMed,2024,37976799,,Theriogenology,Duan H; Yang S; Xiao L; Yang S; Yan Z; Wang F; Ma X; Zhang L; Zhang Y; Hu J; Zhao X,10.1016/j.theriogenology.2023.11.010,Melatonin promotes progesterone secretion in sheep luteal cells by regulating autophagy via the AMPK/mTOR pathway.,https://pubmed.ncbi.nlm.nih.gov/37976799/,,5994,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,3,Progesterone currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/37976799/
99,Progesterone,Close/related orphan GPCR candidate,MT2 receptor,No,Yes,No,Yes,No,0.14186829328536987,Low,Unvalidated,E,,0.31671439063549045,6,0.85,PubMed,2023,36592515,,Theriogenology,Ma J; Wang J; Hu S; Li Y; Zhang Y; Yang Y; Yang C; Huo S; Yang Y; Zhaxi Y; Luo W,10.1016/j.theriogenology.2022.12.036,Effects of melatonin on development and hormone secretion of sheep theca cells in vitro.,https://pubmed.ncbi.nlm.nih.gov/36592515/,,5994,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,3,Progesterone currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/36592515/
100,amsonic acid,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.3753829598426819,Low,Unvalidated,E,,0.31249892389774325,3,0.25,PubMed + PMC,2017,28196966,PMC5322869,Medical science monitor : international medical journal of experimental and clinical research,Yu H; Chen T; Zhou L; Tang J,10.12659/msm.899067,Effect of Selective 5-HT6R Agonist on Expression of 5-HT Receptor and Neurotransmitter in Vascular Dementia Rats.,https://pubmed.ncbi.nlm.nih.gov/28196966/,https://pmc.ncbi.nlm.nih.gov/articles/PMC5322869/,6668,C1=CC(=C(C=C1N)S(=O)(=O)O)C=CC2=C(C=C(C=C2)N)S(=O)(=O)O,2,amsonic acid currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/28196966/
100,amsonic acid,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.3753829598426819,Low,Unvalidated,E,,0.31249892389774325,3,0.25,PubMed + PMC,2016,27161524,PMC4893163,Neuron,Aldrin-Kirk P; Heuer A; Wang G; Mattsson B; Lundblad M; Parmar M; Björklund T,10.1016/j.neuron.2016.04.017,DREADD Modulation of Transplanted DA Neurons Reveals a Novel Parkinsonian Dyskinesia Mechanism Mediated by the Serotonin 5-HT6 Receptor.,https://pubmed.ncbi.nlm.nih.gov/27161524/,https://pmc.ncbi.nlm.nih.gov/articles/PMC4893163/,6668,C1=CC(=C(C=C1N)S(=O)(=O)O)C=CC2=C(C=C(C=C2)N)S(=O)(=O)O,2,amsonic acid currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/27161524/
101,Ethanolamine,Close/related orphan GPCR candidate,GPR61,No,Yes,No,No,No,0.11912622302770615,Low,Direct receptor evidence,B,Chemosynthetic ethanolamine plasmalogen stimulates gonadotropin secretion from bovine gonadotrophs by acting as a potential GPR61 agonist.,0.301932044968009,6,0.85,PubMed,2022,35580407,,Animal reproduction science,Kadokawa H; Yoshino R; Saito R; Hirokawa T,10.1016/j.anireprosci.2022.106992,Chemosynthetic ethanolamine plasmalogen stimulates gonadotropin secretion from bovine gonadotrophs by acting as a potential GPR61 agonist.,https://pubmed.ncbi.nlm.nih.gov/35580407/,,700,C(CO)N,1,Ethanolamine has experimental receptor evidence involving GPR61 and is being evaluated as a possible GPR62 candidate.,Review pharmacology and consider experimental testing,https://pubmed.ncbi.nlm.nih.gov/35580407/
102,Colforsin,Direct GPR62 literature,GPR62,Yes,Yes,No,Yes,No,0.06674189865589142,Low,Unvalidated,E,,0.2993822341263294,3,1.0,PubMed + PMC,2015,26384023,PMC4575141,PloS one,Martin AL; Steurer MA; Aronstam RS,10.1371/journal.pone.0138463,Constitutive Activity among Orphan Class-A G Protein Coupled Receptors.,https://pubmed.ncbi.nlm.nih.gov/26384023/,https://pmc.ncbi.nlm.nih.gov/articles/PMC4575141/,47936,CC(=O)OC1C(C2C(CCC(C2(C3(C1(OC(CC3=O)(C)C=C)C)O)C)O)(C)C)O,4,Colforsin currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/26384023/
102,Colforsin,Direct GPR62 literature,GPR61,Yes,Yes,No,Yes,No,0.06674189865589142,Low,Unvalidated,E,,0.2993822341263294,3,1.0,PubMed,2019,31352450,,Pharmacology,Kozielewicz P; Grafton G; Sajkowska-Kozielewicz JJ; Barnes NM,10.1159/000501926,Overexpression of Orphan Receptor GPR61 Increases cAMP Levels upon Forskolin Stimulation in HEK293 Cells: in vitro and in silico Validation of 5-(Nonyloxy)Tryptamine as a Low-Affinity Inverse Agonist.,https://pubmed.ncbi.nlm.nih.gov/31352450/,,47936,CC(=O)OC1C(C2C(CCC(C2(C3(C1(OC(CC3=O)(C)C=C)C)O)C)O)(C)C)O,4,Colforsin currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/31352450/
102,Colforsin,Direct GPR62 literature,GPR61,Yes,Yes,No,Yes,No,0.06674189865589142,Low,Unvalidated,E,,0.2993822341263294,3,1.0,PubMed + PMC,2015,26384023,PMC4575141,PloS one,Martin AL; Steurer MA; Aronstam RS,10.1371/journal.pone.0138463,Constitutive Activity among Orphan Class-A G Protein Coupled Receptors.,https://pubmed.ncbi.nlm.nih.gov/26384023/,https://pmc.ncbi.nlm.nih.gov/articles/PMC4575141/,47936,CC(=O)OC1C(C2C(CCC(C2(C3(C1(OC(CC3=O)(C)C=C)C)O)C)O)(C)C)O,4,Colforsin currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/26384023/
102,Colforsin,Direct GPR62 literature,MT2 receptor,Yes,Yes,No,Yes,No,0.06674189865589142,Low,Unvalidated,E,,0.2993822341263294,3,1.0,PubMed + PMC,2024,38474167,PMC10931815,International journal of molecular sciences,Tse LH; Cheung ST; Lee S; Wong YH,10.3390/ijms25052919,Real-Time Determination of Intracellular cAMP Reveals Functional Coupling of Gs Protein to the Melatonin MT1 Receptor.,https://pubmed.ncbi.nlm.nih.gov/38474167/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10931815/,47936,CC(=O)OC1C(C2C(CCC(C2(C3(C1(OC(CC3=O)(C)C=C)C)O)C)O)(C)C)O,4,Colforsin currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/38474167/
103,Norepinephrine,Close/related orphan GPCR candidate,GPR135,No,No,Yes,No,Yes,0.1314825713634491,Low,Unvalidated,E,,0.2949636713862419,11,0.75,PubMed,2014,24503482,,Molecular phylogenetics and evolution,Kakarala KK; Jamil K,10.1016/j.ympev.2014.01.022,Sequence-structure based phylogeny of GPCR Class A Rhodopsin receptors.,https://pubmed.ncbi.nlm.nih.gov/24503482/,,439260,C1=CC(=C(C=C1C(CN)O)O)O,5,Norepinephrine currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/24503482/
103,Norepinephrine,Close/related orphan GPCR candidate,5-HT6 receptor,No,No,Yes,No,Yes,0.1314825713634491,Low,Unvalidated,E,,0.2949636713862419,11,0.75,PubMed,2023,37270968,,Phytomedicine : international journal of phytotherapy and phytopharmacology,Oh DR; Choi C; Kim MJ; Mun BY; Ko H; Oh KN; Jo A; Kim JY; Bae D,10.1016/j.phymed.2023.154871,Antidepressant effects of p-coumaric acid isolated from Vaccinium bracteatum leaves extract on chronic restraint stress mouse model and antagonism of serotonin 6 receptor in vitro.,https://pubmed.ncbi.nlm.nih.gov/37270968/,,439260,C1=CC(=C(C=C1C(CN)O)O)O,5,Norepinephrine currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/37270968/
103,Norepinephrine,Close/related orphan GPCR candidate,5-HT6 receptor,No,No,Yes,No,Yes,0.1314825713634491,Low,Unvalidated,E,,0.2949636713862419,11,0.75,PubMed,2020,32853642,,Brain research,Li L; Hui Y; Wu Z; Qiao H; Guo F; Ma B; Zhang Q,10.1016/j.brainres.2020.147072,Activation and blockade of 5-HT6 receptor in the medial septum-diagonal band recover working memory in the hemiparkinsonian rats.,https://pubmed.ncbi.nlm.nih.gov/32853642/,,439260,C1=CC(=C(C=C1C(CN)O)O)O,5,Norepinephrine currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/32853642/
103,Norepinephrine,Close/related orphan GPCR candidate,5-HT6 receptor,No,No,Yes,No,Yes,0.1314825713634491,Low,Unvalidated,E,,0.2949636713862419,11,0.75,PubMed,2018,29848076,,Expert opinion on investigational drugs,Khoury R; Grysman N; Gold J; Patel K; Grossberg GT,10.1080/13543784.2018.1483334,The role of 5 HT6-receptor antagonists in Alzheimer's disease: an update.,https://pubmed.ncbi.nlm.nih.gov/29848076/,,439260,C1=CC(=C(C=C1C(CN)O)O)O,5,Norepinephrine currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/29848076/
103,Norepinephrine,Close/related orphan GPCR candidate,5-HT6 receptor,No,No,Yes,No,Yes,0.1314825713634491,Low,Unvalidated,E,,0.2949636713862419,11,0.75,PubMed,2018,29778944,,Neuropharmacology,Sun YN; Yao L; Li LB; Wang Y; Du CX; Guo Y; Liu J,10.1016/j.neuropharm.2018.05.016,Activation and blockade of basolateral amygdala 5-HT6 receptor produce anxiolytic-like behaviors in an experimental model of Parkinson's disease.,https://pubmed.ncbi.nlm.nih.gov/29778944/,,439260,C1=CC(=C(C=C1C(CN)O)O)O,5,Norepinephrine currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/29778944/
104,Thulium,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,No,0.2463664561510086,Low,Unvalidated,E,,0.28713819649815564,1,0.5,PubMed,2022,35988518,,Bioorganic chemistry,Li LB; Fan YG; Wu WX; Bai CY; Jia MY; Hu JP; Gao HL; Wang T; Zhong ML; Huang XS; Guo C,10.1016/j.bioorg.2022.106100,Novel melatonin-trientine conjugate as potential therapeutic agents for Alzheimer's disease.,https://pubmed.ncbi.nlm.nih.gov/35988518/,,23961,[Tm],1,Thulium currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/35988518/
105,Dizocilpine Maleate,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,Yes,0.17765319347381592,Low,Unvalidated,E,,0.28647457575798035,23,0.5,PubMed,2026,41571206,,Biochemical pharmacology,Barzon B; Marchiotto F; Nasini S; Casile A; Peluso S; Cifani C; Pitsikas N; Gobbi G; Cambiaghi M; Comai S,10.1016/j.bcp.2026.117725,Neurophysiological and neuropharmacological effects of melatonin MT2 receptors activation in MK-801-induced schizophrenia-like dysfunctions.,https://pubmed.ncbi.nlm.nih.gov/41571206/,,6420042,CC12C3=CC=CC=C3CC(N1)C4=CC=CC=C24.C(=CC(=O)O)C(=O)O,4,Dizocilpine Maleate currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/41571206/
105,Dizocilpine Maleate,MT2-related exploratory candidate,5-HT6 receptor,No,No,No,Yes,Yes,0.17765319347381592,Low,Unvalidated,E,,0.28647457575798035,23,0.5,PubMed,2019,31412259,,Brain research,Rychtyk J; Partyka A; Gdula-Argasińska J; Mysłowska K; Wilczyńska N; Jastrzębska-Więsek M; Wesołowska A,10.1016/j.brainres.2019.146375,5-HT6 receptor agonist and antagonist improve memory impairments and hippocampal BDNF signaling alterations induced by MK-801.,https://pubmed.ncbi.nlm.nih.gov/31412259/,,6420042,CC12C3=CC=CC=C3CC(N1)C4=CC=CC=C24.C(=CC(=O)O)C(=O)O,4,Dizocilpine Maleate currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/31412259/
105,Dizocilpine Maleate,MT2-related exploratory candidate,5-HT6 receptor,No,No,No,Yes,Yes,0.17765319347381592,Low,Unvalidated,E,,0.28647457575798035,23,0.5,PubMed,2017,27373846,,Pharmacological research,Asselot R; Simon-O'Brien E; Lebourgeois S; Nee G; Delaunay V; Duchatelle P; Bouet V; Dauphin F,10.1016/j.phrs.2016.06.009,Time-dependent impact of glutamatergic modulators on the promnesiant effect of 5-HT6R blockade on mice recognition memory.,https://pubmed.ncbi.nlm.nih.gov/27373846/,,6420042,CC12C3=CC=CC=C3CC(N1)C4=CC=CC=C24.C(=CC(=O)O)C(=O)O,4,Dizocilpine Maleate currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/27373846/
105,Dizocilpine Maleate,MT2-related exploratory candidate,5-HT6 receptor,No,No,No,Yes,Yes,0.17765319347381592,Low,Unvalidated,E,,0.28647457575798035,23,0.5,PubMed + PMC,2014,23954911,PMC3889519,Psychopharmacology,Fijał K; Popik P; Nikiforuk A,10.1007/s00213-013-3234-2,"Co-administration of 5-HT6 receptor antagonists with clozapine, risperidone, and a 5-HT2A receptor antagonist: effects on prepulse inhibition in rats.",https://pubmed.ncbi.nlm.nih.gov/23954911/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3889519/,6420042,CC12C3=CC=CC=C3CC(N1)C4=CC=CC=C24.C(=CC(=O)O)C(=O)O,4,Dizocilpine Maleate currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/23954911/
106,2-iodomelatonin,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,No,0.20315669476985931,Low,Unvalidated,E,,0.2830518516004086,13,0.5,PubMed,2024,38606814,,Journal of pineal research,Bedini A; Elisi GM; Fanini F; Retini M; Scalvini L; Pasquini S; Contri C; Varani K; Spadoni G; Mor M; Vincenzi F; Rivara S,10.1111/jpi.12941,Binding and unbinding of potent melatonin receptor ligands: Mechanistic simulations and experimental evidence.,https://pubmed.ncbi.nlm.nih.gov/38606814/,,115348,CC(=O)NCCC1=C(NC2=C1C=C(C=C2)OC)I,3,2-iodomelatonin currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/38606814/
106,2-iodomelatonin,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,No,0.20315669476985931,Low,Unvalidated,E,,0.2830518516004086,13,0.5,PubMed + PMC,2022,35075127,PMC8786939,Nature communications,Wang Q; Lu Q; Guo Q; Teng M; Gong Q; Li X; Du Y; Liu Z; Tao Y,10.1038/s41467-022-28111-3,Structural basis of the ligand binding and signaling mechanism of melatonin receptors.,https://pubmed.ncbi.nlm.nih.gov/35075127/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8786939/,115348,CC(=O)NCCC1=C(NC2=C1C=C(C=C2)OC)I,3,2-iodomelatonin currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/35075127/
106,2-iodomelatonin,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,No,0.20315669476985931,Low,Unvalidated,E,,0.2830518516004086,13,0.5,PubMed + PMC,2022,34932329,PMC8757440,Journal of chemical information and modeling,Elisi GM; Scalvini L; Lodola A; Mor M; Rivara S,10.1021/acs.jcim.1c01183,Free-Energy Simulations Support a Lipophilic Binding Route for Melatonin Receptors.,https://pubmed.ncbi.nlm.nih.gov/34932329/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8757440/,115348,CC(=O)NCCC1=C(NC2=C1C=C(C=C2)OC)I,3,2-iodomelatonin currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/34932329/
